,Geo_FIPS,Geo_TRACT,r_concentrated_disadvantage,r_commute_time,r_median_household_income,a_total_population,a_pop_below_18,a_pop_between_18_34,a_pop_between_34_65,a_pop_over_65,a_occupied_households,a_family_households,a_nonfamily_households,r_average_household_size,r_population_density,a_householder_less_than_high_school,a_householder_high_school_degree,a_householder_some_college,a_householder_bachelors_degree,a_older_than_3_in_school,a_older_than_3_not_in_school,a_not_high_school_grad,a_high_school_grad,a_employed,a_unemployed,a_not_in_labor_force,r_median_house_value,a_30_49_percet_income_to_rent,a_over_50_percent_income_to_rent,a_commuters_by_car_truck_van,a_commuters_by_car_truck_van_alone,a_commuters_by_car_truck_van_carpool,a_children_living_with_single_parents,a_private_sector,a_public_sector,a_self_employed,a_private_non-profit,a_unpaid_family_workers,a_households_social_security_income,a_households_SsI,a_households_retirement_income,a_housing_units,a_vacant_units,a_total_cars
1308,06037432601,432601,-0.15044808840991508,32.0,59069.0,7281,1430,2050,2831,970,1728,1518,210,4.21,13423.1,546,429,476,277,1902,5179,11,314,3223,127,2608,465200.0,309,180,2686,2351,335,428,2379,2379,2379,2379,2379,604,146,204,1787,59,5201
1309,06037432602,432602,-0.2791941303779695,34.0,63352.0,4940,1033,1309,2042,556,1101,1061,40,4.48,12019.41,280,297,347,177,1266,3527,0,232,2509,136,1418,478900.0,119,158,2302,2025,277,420,1857,1857,1857,1857,1857,285,140,106,1203,102,3284
1310,06037432700,432700,0.14236413416597613,32.0,43787.0,5853,1835,1340,1939,739,1371,1237,134,4.26,8303.726999999999,431,560,257,123,2102,3529,8,354,2282,256,1713,414400.0,178,291,2052,1748,304,462,1847,1847,1847,1847,1847,533,176,106,1465,94,3780
1311,06037432801,432801,-0.14751795869234446,29.0,23600.0,2671,446,631,753,841,918,601,317,2.91,8740.231,447,263,123,85,504,2074,0,122,1076,31,1153,429400.0,289,212,922,824,98,92,820,820,820,820,820,400,279,46,1011,93,2009
1312,06037432802,432802,0.6897904624500424,32.0,39634.0,5242,1367,1635,1872,368,1413,1139,274,3.71,22942.09,780,167,330,136,1494,3524,30,237,2376,342,1370,417500.0,334,472,1850,1615,235,409,1891,1891,1891,1891,1891,326,48,43,1518,105,3642
1313,06037432901,432901,-0.5298568535954824,29.0,56250.0,3938,729,1001,1633,575,1199,921,278,3.26,8988.773000000001,275,312,263,349,957,2782,3,218,1854,147,1299,538200.0,157,123,1612,1338,274,106,1380,1380,1380,1380,1380,369,105,100,1343,144,3595
1314,06037432902,432902,-0.7847861417292259,26.0,78750.0,3380,597,706,1396,681,894,801,93,3.67,8075.964,178,163,320,233,852,2494,0,185,1648,90,1128,550000.0,114,28,1440,1203,237,19,979,979,979,979,979,322,82,99,954,60,2750
1315,06037433101,433101,-0.07872841313736725,32.0,41893.0,2360,409,480,991,480,657,515,142,3.57,4101.509,284,121,134,118,539,1755,0,101,990,74,949,450300.0,63,140,863,760,103,139,732,732,732,732,732,272,80,87,693,36,1915
1316,06037433102,433102,0.46752860519549644,28.0,37250.0,4536,907,1328,1744,557,1269,1006,263,3.57,17795.91,562,265,246,196,1069,3360,0,250,1924,148,1711,422200.0,263,274,1537,1377,160,241,1456,1456,1456,1456,1456,246,161,61,1338,69,3571
1317,06037433200,433200,0.08818034196810144,27.0,46164.0,6270,1455,1518,2364,933,1662,1331,331,3.69,9150.545,864,390,320,88,1787,4340,56,413,2678,236,2124,438200.0,288,324,2148,1875,273,519,2084,2084,2084,2084,2084,625,189,151,1768,106,4400
1318,06037433302,433302,-0.590411856403311,29.0,34333.0,1573,435,319,627,192,426,331,95,3.69,4746.038,215,70,107,34,455,1066,20,63,645,11,533,417800.0,31,94,564,476,88,111,535,535,535,535,535,129,53,21,442,16,1109
1319,06037433304,433304,-0.18093123038953957,30.0,44783.0,5505,1214,1648,2014,629,1328,1058,270,3.99,18055.75,546,382,200,200,1628,3680,16,269,2578,150,1701,417100.0,342,332,2068,1675,393,473,2004,2004,2004,2004,2004,265,118,34,1441,113,3617
1320,06037433305,433305,0.2268174514010332,31.0,48953.0,4680,1114,1120,2047,399,1268,1014,254,3.66,23678.18,470,387,225,186,1208,3412,82,167,2194,116,1378,365600.0,242,346,1910,1500,410,732,1820,1820,1820,1820,1820,254,147,80,1283,15,3533
1321,06037433306,433306,-0.2767512330724417,31.0,55211.0,3322,861,723,1347,391,805,672,133,3.97,19810.41,294,215,172,124,899,2341,4,210,1596,71,896,431700.0,172,90,1422,1085,337,129,1279,1279,1279,1279,1279,156,48,27,805,0,2479
1322,06037433307,433307,0.3094823090820401,35.0,52917.0,3207,708,840,1320,339,896,757,139,3.55,19309.76,300,241,184,171,849,2264,0,186,1511,56,1048,396100.0,204,155,1331,1021,310,335,1047,1047,1047,1047,1047,200,41,69,905,9,2664
1323,06037433401,433401,-0.07355526257291425,31.0,46929.0,3224,789,911,1140,384,762,621,141,4.23,16564.61,397,163,107,95,945,2182,0,261,1372,123,1020,383700.0,92,193,1169,886,283,263,969,969,969,969,969,211,97,52,815,53,2269
1324,06037433402,433402,-0.10132325171810526,29.0,46094.0,4502,1108,1064,1902,428,1154,892,262,3.84,20400.42,555,309,137,153,1115,3239,26,218,2041,135,1340,346300.0,164,195,1720,1493,227,378,1519,1519,1519,1519,1519,168,70,79,1202,48,2947
1325,06037433403,433403,0.7937069987294468,29.0,38884.0,4669,1416,1381,1640,232,1283,1019,264,3.64,17109.41,612,395,164,112,1287,3181,0,244,2086,194,1101,467000.0,329,338,1719,1408,311,763,1751,1751,1751,1751,1751,169,69,33,1330,47,3196
1326,06037433501,433501,0.2829728097570312,26.0,34055.0,1870,391,629,597,253,587,413,174,3.19,4134.532,317,200,54,16,462,1318,0,99,759,88,686,9999.0,124,139,584,424,160,127,610,610,610,610,610,133,53,26,614,27,1688
1327,06037433503,433503,-0.19403949365002246,26.0,48378.0,3130,902,708,1132,388,728,595,133,4.3,10220.07,379,205,95,49,972,2103,0,136,1298,68,960,489700.0,166,138,997,807,190,259,927,927,927,927,927,197,67,58,741,13,2087
1328,06037433504,433504,0.5281266537184865,29.0,34882.0,4932,1607,1148,1748,429,1047,892,155,4.65,13942.07,601,223,177,46,1489,3127,0,124,1924,168,1279,436100.0,228,356,1427,1286,141,488,1545,1545,1545,1545,1545,262,101,40,1110,63,2707
1329,06037433601,433601,-0.3720547919793351,33.0,62500.0,5277,989,1185,2086,1017,1362,1205,157,3.86,12170.53,361,407,393,201,1259,3856,0,242,2463,147,1793,570400.0,193,168,2260,1838,422,328,1662,1662,1662,1662,1662,516,158,182,1408,46,4034
1330,06037433602,433602,-0.3355460299376268,30.0,41250.0,2965,645,560,1293,467,798,626,172,3.72,8283.059000000001,364,155,128,151,794,2084,0,105,1196,37,1151,465800.0,125,182,1056,959,97,131,852,852,852,852,852,275,103,67,843,45,2134
1331,06037433700,433700,-0.12242228606481292,30.0,60182.0,3829,824,952,1493,560,901,749,152,4.23,3168.0170000000003,373,235,208,85,947,2737,0,189,1805,102,1192,427400.0,70,90,1496,1411,85,112,1314,1314,1314,1314,1314,245,71,160,915,14,2860
1332,06037433801,433801,0.6577553815891284,29.0,47359.0,6513,1994,1904,2018,597,1477,1235,242,4.41,10735.65,757,355,234,131,2042,4152,0,415,2694,165,1890,418900.0,330,227,2331,2158,173,686,2312,2312,2312,2312,2312,394,159,155,1494,17,4202
1333,06037433802,433802,-0.6000960255189378,29.0,70179.0,3479,728,829,1456,466,955,789,166,3.61,1533.481,203,282,245,225,873,2460,0,134,1549,114,1187,420600.0,66,56,1420,1314,106,103,1090,1090,1090,1090,1090,295,89,206,961,6,2945
1334,06037433901,433901,1.1692554903714454,27.0,41707.0,5946,1638,1800,2142,366,1355,1035,320,4.27,21361.42,697,261,316,81,1719,3994,27,324,2627,366,1413,440200.0,300,382,2316,1786,530,633,2278,2278,2278,2278,2278,250,97,84,1397,42,3731
1335,06037433902,433902,-0.3769324022338457,28.0,51715.0,3287,779,742,1341,425,849,744,105,3.87,11643.08,339,290,166,54,754,2354,0,177,1517,35,1064,408300.0,116,130,1388,1213,175,161,1239,1239,1239,1239,1239,272,62,83,981,132,2432
1336,06037434001,434001,-0.24168226894685016,34.0,55000.0,4284,1125,1316,1467,376,984,867,117,4.35,10040.58,298,409,207,70,1299,2872,11,233,2150,143,995,354500.0,97,60,1898,1585,313,334,1814,1814,1814,1814,1814,233,24,72,1022,38,2963
1337,06037434003,434003,0.8795115655540375,32.0,42702.0,4532,1197,1113,1720,502,1034,841,193,4.37,11981.79,527,201,194,112,1327,3111,0,323,1933,192,1385,435900.0,197,214,1659,1375,284,458,1629,1629,1629,1629,1629,263,107,54,1073,39,3018
1338,06037434004,434004,-0.23549436778890648,30.0,62736.0,2948,720,784,1188,256,719,640,79,4.1,11156.34,248,321,124,26,859,1952,7,183,1311,119,865,435300.0,106,104,1244,1123,121,177,999,999,999,999,999,185,93,76,719,0,2091
1339,06037460000,460000,-0.943524604176208,32.0,142827.0,4613,811,685,2040,1077,1677,1324,353,2.74,1767.7089999999998,60,167,298,1152,1047,3471,0,206,2068,130,1701,898800.0,53,10,1740,1610,130,48,1116,1116,1116,1116,1116,569,51,373,1846,169,5130
1340,06037460100,460100,-0.6536718786400879,28.0,130815.0,6281,1021,941,2953,1366,2398,1800,598,2.61,2874.335,79,110,542,1667,1070,4976,15,271,3207,221,1986,941700.0,19,70,2726,2477,249,148,1505,1505,1505,1505,1505,912,130,709,2514,116,7076
1341,06037460200,460200,-0.6816558464098519,36.0,99643.0,5840,1024,1359,2293,1164,2080,1467,613,2.76,4716.460999999999,56,251,721,1052,1368,4353,0,192,3255,138,1535,677800.0,100,101,2638,2512,126,223,2146,2146,2146,2146,2146,776,28,511,2236,156,5987
1342,06037460301,460301,0.055088116224249944,33.0,98015.0,4600,1096,612,2231,661,1630,1161,469,2.81,2460.52,79,186,514,851,1168,3269,0,154,2283,194,1169,683500.0,60,61,1905,1692,213,54,1295,1295,1295,1295,1295,521,93,284,1770,140,4662
1343,06037460302,460302,-0.18304670352517233,33.0,85216.0,4381,1010,716,1943,712,1363,951,412,3.15,8656.511,67,253,550,493,1026,3179,0,119,2174,150,1098,525300.0,30,117,1759,1568,191,90,1106,1106,1106,1106,1106,583,48,231,1465,102,3953
1344,06037460401,460401,-0.23684079253076343,34.0,86923.0,903,215,161,377,150,296,255,41,3.05,439.4593,42,73,74,107,206,643,0,39,445,16,247,620900.0,29,22,359,344,15,34,253,253,253,253,253,67,14,84,318,22,899
1345,06037460501,460501,-1.222158391592984,27.0,194783.0,5719,1392,788,2387,1152,1826,1564,262,3.13,1966.809,9,62,254,1501,1642,3946,0,326,2535,118,1897,1424000.0,50,28,2127,1919,208,82,1118,1118,1118,1118,1118,654,25,321,1934,108,5868
1346,06037460502,460502,-1.2245726266052146,26.0,146297.0,4406,1122,637,1985,662,1389,1250,139,3.16,4365.238,17,50,230,1092,1195,3028,0,207,2221,101,1092,1241500.0,37,52,1961,1828,133,0,1124,1124,1124,1124,1124,296,16,146,1507,118,4415
1347,06037460600,460600,-1.1836379228224743,31.0,155938.0,4573,1139,710,1892,832,1457,1238,219,3.14,2799.745,9,90,296,1062,1425,3073,12,253,2053,48,1523,1305200.0,39,0,1742,1586,156,92,1061,1061,1061,1061,1061,454,15,318,1558,101,4677
1348,06037460700,460700,-1.390678524181471,28.0,207727.0,4988,1275,703,2081,929,1600,1349,251,3.1,1737.181,10,150,235,1205,1500,3390,0,390,2189,26,1756,1858700.0,9,53,1823,1573,250,75,1201,1201,1201,1201,1201,568,43,242,1706,106,5187
1349,06037460800,460800,-1.2386705398250806,27.0,208229.0,2989,630,235,1237,887,1147,912,235,2.61,1156.073,8,50,117,972,621,2265,0,102,1243,40,1134,1605400.0,0,0,971,945,26,44,583,583,583,583,583,465,16,252,1373,226,3510
1350,06037460900,460900,-0.33496549377721524,28.0,78229.0,7180,1668,2036,2744,732,2026,1471,555,3.46,7642.95,358,354,593,721,1948,4790,21,351,3997,148,1512,582000.0,211,266,3340,3002,338,352,2710,2710,2710,2710,2710,450,89,277,2142,116,5487
1351,06037461000,461000,-0.5249998579937326,28.0,58866.0,6416,1176,1957,2463,820,1661,1245,416,3.79,9089.745,330,308,495,528,1752,4511,0,483,3430,106,1921,532400.0,137,281,2890,2710,180,221,2087,2087,2087,2087,2087,564,64,194,1877,216,4748
1352,06037461100,461100,-0.4548356971936708,28.0,81208.0,5238,1206,1119,2187,726,1779,1268,511,2.93,6957.97,205,307,541,726,1468,3628,0,255,2613,103,1442,643400.0,162,271,2114,1962,152,181,1680,1680,1680,1680,1680,438,65,433,1960,181,5047
1353,06037461200,461200,-0.9072207843020114,34.0,137670.0,4578,775,650,2273,880,1722,1325,397,2.65,4824.621,60,72,304,1286,1037,3523,1,197,2449,109,1369,876400.0,70,75,2082,1996,86,30,1155,1155,1155,1155,1155,472,60,375,1817,95,5260
1354,06037461300,461300,-0.414693656443545,29.0,79479.0,7055,1317,1362,3017,1359,2549,1774,775,2.7,9375.064,273,435,351,1490,1362,5330,41,289,3358,246,2290,667800.0,271,503,2758,2511,247,140,1932,1932,1932,1932,1932,640,301,314,2660,111,7186
1355,06037461400,461400,-0.3370308800944475,24.0,54000.0,3145,605,749,1269,522,1220,699,521,2.5,8014.451999999999,121,250,359,490,792,2238,0,106,1605,38,918,695800.0,227,258,1339,1286,53,119,801,801,801,801,801,304,156,219,1405,185,2968
1356,06037461501,461501,0.44640370283807357,27.0,73906.0,4074,944,868,1711,551,1287,774,513,3.14,10508.88,146,269,312,560,1052,2875,11,212,1977,224,1117,590600.0,196,248,1609,1519,90,249,1330,1330,1330,1330,1330,369,106,208,1424,137,3397
1357,06037461502,461502,0.32746419382145203,27.0,58462.0,6461,1330,1509,2482,1140,1670,1010,660,3.18,14271.19,349,376,461,484,1344,4872,6,207,2660,193,2377,570700.0,252,398,1970,1753,217,452,1566,1566,1566,1566,1566,438,246,199,1785,115,3985
1358,06037461600,461600,0.11985471745252632,25.0,61551.0,6224,1494,1487,2539,704,1763,1276,487,3.52,9771.715,463,309,476,515,1896,4126,34,402,2948,131,1846,557400.0,349,242,2271,2150,121,371,1883,1883,1883,1883,1883,448,247,278,1844,81,4627
1359,06037461700,461700,-0.37002597640192775,27.0,127917.0,1510,240,225,631,414,648,398,250,2.32,1790.43,4,33,145,466,262,1168,0,35,785,55,456,731100.0,16,8,623,598,25,20,414,414,414,414,414,296,11,197,691,43,1822
1360,06037461901,461901,0.3372883111553965,30.0,49038.0,5387,1174,1710,2136,367,1600,829,771,3.34,15877.06,390,215,364,631,1497,3673,0,215,2894,173,1258,553200.0,275,414,1746,1555,191,265,2128,2128,2128,2128,2128,206,226,54,1745,145,3798
1361,06037461902,461902,1.3176990249113227,32.0,28750.0,1810,123,803,636,248,1192,216,976,1.51,5612.055,63,100,411,618,345,1465,0,44,957,75,664,703100.0,268,418,635,608,27,79,625,625,625,625,625,155,153,69,1341,149,2356
1362,06037462001,462001,-0.23575071742308495,30.0,46389.0,4103,1066,999,1817,221,1088,815,273,3.72,20767.24,430,126,274,258,1047,2803,20,130,1959,94,1060,528300.0,218,347,1410,1226,184,394,1340,1340,1340,1340,1340,139,63,96,1197,109,2708
1363,06037462002,462002,0.8629146124556512,32.0,31071.0,4161,1212,1151,1528,270,1148,863,285,3.57,21067.85,455,268,213,212,1353,2584,0,367,1895,66,1173,621000.0,332,366,1344,1078,266,539,1414,1414,1414,1414,1414,159,128,39,1203,55,2690
1364,06037462100,462100,0.38063629220601386,25.0,57143.0,5726,1262,1523,2216,725,1822,1136,686,3.08,14206.34,383,283,405,751,1605,3941,20,248,2884,155,1543,637400.0,398,377,2212,1871,341,353,1757,1757,1757,1757,1757,355,127,173,1855,33,4655
1365,06037462201,462201,0.30284704067498325,30.0,35719.0,3825,531,998,1305,991,1943,764,1179,1.93,18453.53,220,322,486,915,674,3080,0,89,1749,87,1524,457600.0,502,500,1126,1075,51,111,1212,1212,1212,1212,1212,557,345,211,1984,41,3858
1366,06037462202,462202,0.2801741299306206,27.0,63820.0,2785,344,1156,976,309,1313,617,696,1.98,12693.38,42,43,197,1031,724,1947,0,109,1385,104,948,587500.0,196,314,895,818,77,7,918,918,918,918,918,210,0,70,1846,533,2902
1367,06037462301,462301,0.2907298388661878,28.0,54167.0,4958,1227,1523,1749,459,1834,1064,770,2.7,20302.94,297,390,409,738,1431,3326,0,240,2660,177,995,541900.0,303,594,2129,1921,208,643,1846,1846,1846,1846,1846,301,148,106,1997,163,4649
1368,06037462302,462302,-0.3692306101845267,26.0,75000.0,3253,415,1462,1100,276,1498,633,865,2.13,12019.42,53,199,233,1013,733,2305,0,80,2133,98,624,487200.0,242,248,1543,1429,114,173,1258,1258,1258,1258,1258,166,60,46,1653,155,3591
1369,06037462400,462400,-0.3872363678652839,23.0,85950.0,3865,677,711,1780,697,1583,968,615,2.4,7667.875,84,196,388,915,853,2911,0,192,2053,102,1130,785000.0,201,191,1609,1442,167,118,1030,1030,1030,1030,1030,366,105,229,1652,69,4298
1370,06037462500,462500,-0.7021204061907194,30.0,89179.0,6549,1368,1140,2965,1076,2354,1651,703,2.78,7000.8369999999995,210,308,408,1428,1552,4681,0,128,2827,154,2256,738900.0,307,320,2356,2090,266,13,1534,1534,1534,1534,1534,646,218,301,2484,130,6291
1371,06037462600,462600,-1.1862999293931582,31.0,130208.0,2259,468,384,971,436,839,644,195,2.67,5579.47,48,46,160,585,476,1706,0,68,1133,46,661,865100.0,25,59,968,862,106,32,568,568,568,568,568,222,28,225,916,77,2499
1372,06037462700,462700,-0.40442470028921185,27.0,74194.0,5306,982,1722,1871,731,2084,1150,934,2.51,8201.761,179,256,649,1000,1179,3749,34,163,3250,57,1126,765000.0,250,360,2429,2218,211,170,2148,2148,2148,2148,2148,400,46,191,2338,254,5492
1373,06037462800,462800,-0.43110015051748485,26.0,78142.0,2930,612,687,1209,422,1110,697,413,2.64,6737.741999999999,109,113,293,595,640,2099,0,49,1603,65,672,737800.0,197,138,1364,1134,230,131,944,944,944,944,944,234,40,204,1194,84,2938
1374,06037462900,462900,-0.9957532244451714,30.0,119643.0,3795,800,574,1841,580,1336,1050,286,2.81,4149.509,81,119,360,776,926,2678,8,213,2037,54,1039,774700.0,85,11,1749,1527,222,10,1155,1155,1155,1155,1155,299,48,237,1442,106,3927
1375,06037463000,463000,-0.6142128873039094,30.0,106354.0,2364,520,452,997,395,967,658,309,2.44,3370.192,52,55,190,670,550,1696,0,73,1204,91,596,922900.0,66,38,1047,975,72,69,726,726,726,726,726,263,23,110,1062,95,2644
1376,06037463101,463101,-0.8627279465483506,34.0,95341.0,2390,403,513,1056,418,812,577,235,2.94,5451.593000000001,91,110,259,352,465,1822,0,93,1327,35,671,732900.0,74,89,1185,1046,139,48,835,835,835,835,835,277,36,111,931,119,2342
1377,06037463102,463102,-1.0454900410218633,27.0,85438.0,3687,790,661,1562,674,1103,786,317,3.32,3815.679,127,170,277,529,1027,2573,13,178,1744,54,1165,723700.0,112,64,1499,1305,194,80,940,940,940,940,940,370,43,167,1292,189,3316
1378,06037463200,463200,-0.9886905233782752,32.0,100982.0,3435,553,611,1499,772,1419,972,447,2.4,5463.875,38,111,482,788,621,2783,0,140,1726,24,1245,780000.0,45,135,1512,1335,177,92,911,911,911,911,911,501,88,243,1478,59,3875
1379,06037463300,463300,-1.000756494392147,31.0,94050.0,1932,299,385,893,355,895,479,416,2.16,7573.81,15,74,108,698,374,1519,0,64,1128,21,522,861700.0,120,122,979,895,84,44,514,514,514,514,514,174,33,121,996,101,2448
1380,06037463400,463400,-0.07548919403690346,29.0,83000.0,5936,864,1754,2363,955,2560,1361,1199,2.31,7971.198,65,185,550,1760,1241,4518,0,195,3556,213,1419,756600.0,459,259,3050,2868,182,170,1933,1933,1933,1933,1933,665,100,318,2798,238,6720
1381,06037463500,463500,-0.39471644084036117,26.0,79977.0,5917,674,2715,1749,779,2611,958,1653,1.9,9111.201,18,54,362,2177,2074,3614,0,521,3372,167,1746,593900.0,448,383,1635,1345,290,20,1625,1625,1625,1625,1625,369,81,275,3035,424,5792
1382,06037463601,463601,-0.17708870649540615,31.0,82070.0,5937,740,2204,2047,946,3188,1024,2164,1.83,16567.25,13,172,610,2393,1339,4397,0,171,3489,79,1702,529200.0,437,441,2425,2115,310,232,2265,2265,2265,2265,2265,547,74,237,3663,475,7149
1383,06037463602,463602,-0.44074741733010936,33.0,77043.0,5915,762,2229,2247,677,2869,1197,1672,2.03,16515.71,59,229,610,1971,1211,4360,0,143,3470,69,1632,522500.0,436,641,2285,2190,95,112,1951,1951,1951,1951,1951,425,233,222,3424,555,6400
1384,06037463700,463700,-0.6060268691954483,33.0,129375.0,2884,381,560,1273,670,1431,813,618,1.98,4329.379,19,87,215,1110,302,2428,0,26,1628,58,839,1336800.0,143,214,1127,1102,25,188,929,929,929,929,929,411,48,157,1807,376,3663
1385,06037463800,463800,-0.7893354020692299,27.0,153750.0,4064,1003,391,1775,895,1586,1085,501,2.54,3701.637,24,88,226,1248,947,2918,0,75,2069,87,949,1054300.0,33,35,1812,1650,162,81,1073,1073,1073,1073,1073,506,35,342,1685,99,4892
1386,06037463900,463900,-0.2978045838480348,27.0,95096.0,3188,453,352,1223,1160,1499,739,760,2.0,4407.594,15,113,276,1095,474,2678,0,83,1436,115,1244,936000.0,110,201,1108,1065,43,12,730,730,730,730,730,600,73,355,1763,264,3847
1387,06037464000,464000,-0.21290055697026278,29.0,99492.0,5722,975,1239,2472,1036,2495,1397,1098,2.28,4715.8,51,113,455,1876,1010,4465,0,101,2925,251,1636,1107800.0,196,196,2260,2124,136,24,1622,1622,1622,1622,1622,687,60,322,2810,315,6559
1388,06037464100,464100,-0.9382563168269118,30.0,163092.0,7214,1596,705,3206,1707,2428,2137,291,2.93,2984.09,11,56,355,2006,1992,5176,18,384,2987,136,2853,2000001.0,34,0,2369,2270,99,268,1642,1642,1642,1642,1642,857,17,434,2755,327,7395
1389,06037464200,464200,-1.109967074306957,29.0,153750.0,6071,1447,649,2764,1211,2138,1798,340,2.83,4504.407999999999,41,151,238,1708,1626,4222,0,253,2487,69,2240,1593200.0,23,101,2247,2136,111,98,1608,1608,1608,1608,1608,653,114,357,2296,158,6667
1390,06037480002,480002,-0.9911314457727459,33.0,108095.0,3498,666,560,1456,816,1116,821,295,3.08,6666.415,83,83,232,718,728,2644,19,139,1715,41,1167,817200.0,74,52,1529,1381,148,169,1142,1142,1142,1142,1142,414,63,214,1241,125,3527
1391,06037480011,480011,-0.41722569125592146,30.0,63036.0,5385,1253,1403,2075,654,1783,1193,590,3.02,12781.4,246,319,456,762,1402,3719,0,282,2546,57,1682,654900.0,321,278,2173,2012,161,222,1947,1947,1947,1947,1947,438,125,171,1906,123,4710
1392,06037480012,480012,-0.6673316713545705,33.0,80723.0,4871,1071,823,2185,792,1609,1222,387,3.03,9834.054,147,246,452,764,1126,3520,0,143,2264,84,1549,761500.0,166,169,2072,1894,178,207,1559,1559,1559,1559,1559,470,70,198,1727,118,4706
1393,06037480101,480101,-0.360638054920149,32.0,68243.0,3965,737,893,1648,687,1230,990,240,3.21,9033.366,126,200,352,552,978,2867,0,217,1711,99,1523,737200.0,193,116,1511,1332,179,242,1050,1050,1050,1050,1050,462,192,139,1290,60,3674
1394,06037480102,480102,-0.22329092687580662,29.0,66210.0,4740,910,886,2052,892,1482,1116,366,3.15,9993.954,141,317,391,633,1091,3521,9,219,2175,182,1650,674700.0,137,130,2054,1864,190,59,1584,1584,1584,1584,1584,567,120,203,1543,61,4225
1395,06037480201,480201,-0.9341035362385787,33.0,102484.0,3921,822,576,1664,859,1243,1041,202,3.08,6637.214,43,61,289,850,951,2840,0,201,1756,116,1299,822000.0,7,80,1506,1303,203,159,1016,1016,1016,1016,1016,359,80,230,1379,136,3731
1396,06037480202,480202,-1.0036527427495563,32.0,102368.0,2614,708,303,1098,505,848,631,217,3.08,4461.947,7,121,165,555,673,1786,0,108,1192,39,733,845700.0,42,31,1085,961,124,30,717,717,717,717,717,345,24,174,933,85,2447
1397,06037480302,480302,-0.5132583363323058,30.0,64028.0,4593,683,1234,1922,754,1789,1150,639,2.53,11324.32,147,433,494,715,1040,3440,0,201,2455,51,1481,686500.0,261,370,2191,1993,198,147,1681,1681,1681,1681,1681,439,186,195,1806,17,4663
